userName,at,content,score,thumbsUpCount
CltrAlt Delicious,2026-01-05T21:16:02,The scanner for barcodes is great and the record streak is cool! No detailed reports on a daily to yearly history similar to Samsung health is a huge gap in service. Linked devices stopped after working for 6 months. The app is not user friendly and the thing that annoys me the most is constantly having to login. Especially because this app is blocking my password autofill.,2,1
Doug Heusel,2025-10-16T18:51:12,Android Version is atrocious. Recent foods do not populate. Foods that I eat frequently. I start typing and it does not show up. Barcode scans take multiple tries before recognizing. New user interface is less user friendly. Apple version has more options to input snacks. Just all around not great. Incredibly frustrating.,2,0
Ricardo Martins,2025-11-09T16:42:17,"takes too long to add calories. for 3 consecutive days I have logged the meals, and every time it takes 5-10 minutes (sometimes more) to see the total. I think it is X and it shows X + 300, or even 500, only after the day is over. I cannot accurately check my totals in hindsight. very frustrating.",2,0
Marie D,2025-10-29T19:43:20,"I used to love this app for it being efficient and user-friendly. Taking out your phone and snapping a photo of the barcode used to be easy. Now if I choose to have breakfast for dinner, I have to go rescan those items in the dinner section. Makes me not even want to open the app to scan, since I have be by the fridge to record my meals. Not a smart update.",2,1
Doug Talkington,2025-11-01T14:24:17,"I use another app. I got a Garmin watch and seeing that they are partnered app., I started using MFP. I am not overly impressed. 1. The app I use puts your daily activity on one screen and focuses on Calorie intake and medicine intake. If you want other stuff it is a click away. (graphs charts) I feel MyFitnessPal trys to put too much stuff on the intro page. 2. No medicine tracker. 3. Even though it pairs with Garmin it really does very little but roll up a Calorie count.",2,0
Arny Petersen,2025-11-03T00:58:43,"Update Oct 2025, is the worst now, why doesn't MyFitnessPal read and pay attention to all of their Customers dissatisfied reviews on the update. Not intuitive meaning no longer an easy user interface, Lags big time, hard to navigate, does not save our Foods any more, several of my foods are no longer in my profile list when I want to add them, sometimes kicks you out of app. Really terrible, change it back please! Again listen to users comments.",2,4
Donnie Francis,2025-12-21T18:33:14,"Been using this app for years prior to the addition of ""premium"" & ""premium plus"" The constant ads & prompts to pay is annoying. The price too high. Was aggravating when I opened the app to find out I was no longer able to do certain things I was able to do prior when the ""premium"" addition was added.",2,2
Cindy Mooney,2026-03-26T06:56:28,I used to love this app until they started charging for it way back when. Today I thought I would try again &. downloaded app. Nope it is worse than before. Can't use basic calories counts. They are only allowing percentages. I tried to enter a meal & it would only give me food lists from the food lists I used way back in 2017ish. I eat a lot differently than I used to. I am so disappointed in what used to be a wonderful program.,2,1
Monyata Butler,2026-03-11T23:12:20,"Update: Once again the search all function isn't working when trying to log food. Tells me there are no results when I try to search for anything. Highly annoying. All of a sudden I can't do a search all for foods. When I type something in, no foods load. It tells me no results found. I logged out,logged back in. Even uninstalled the app and reinstalled it. Still won't populate any foods when using search. Very disappointed!",2,1
Nic,2026-03-22T22:56:57,I can't understand why developers feel like they HAVE to change things around when the app already worked fine. Now it takes me twice as long to log my meals because if I log the meal well after I ate it and forget to adjust the time it will log all the items at the time of writing then I need to go in and change every single item manually. Not worth it. Most of all the app is not really helping me to lose weight. Don't think I'll renew the premium membership.,2,1
