userName,at,content,score,thumbsUpCount
Goddess Willow,2025-12-01T21:21:58,"Good, but few things need improvement. I wish there was a ""free range"" fasting option, because I dont always fast at the same times or same days, so being able to start and stop the fast without being in one of the presets would be an amazing improvement. otherwise, I wish I could put a picture of my meal next to each entry, and view the diary as a calendar. otherwise its a pretty good app.",4,4
Alex Smith (AlexSage),2025-08-08T17:04:29,Very good calorie tracker. I started using it shortly before the AI feature became a thing. I do like the AI tracker for when I'm like out but wouldn't rely on it too much. Just a few things I would like to see change. 1. Either make the diamonds useful or just remove them. it can be for different themes or something but right now it's just annoying as they're useless. 2. Add the done button to the search results and individual food items. it feels weird having to go back to say I'm don,4,24
A Google user,2020-04-24T16:43:27,"This is definitely one of the most attractive nutrition tracking apps. I really love the fasting countdown. The only thing that keeps me from using it more often is that about 50% of all foods I scan don't have the correct nutrition information. I end up having to either input everything myself, or just change the serving size to get the calories close to the right amount.",4,184
Rosangela C. Taylor,2020-08-04T19:51:21,"Very good app, easy to use. A huge positive aspect is the lack of an avalanche of ads, like most apps do. One thing that could be improved, perhaps, is the accuracy of calories for the same types of foods, and measures (some use cups or ounces, when tablespoon would more appropriate, like for oats and cottage cheese). Overall, it's a nice app that can help with keeping the focus on the amount of food and water intaken, and activities done.",4,45
Sophie Fairs,2021-03-15T22:49:49,"I haven't used this app for long but it seems to do the job really well. There are a *lot* of features locked behind the pro membership but just the free ones are a great help too. I might even consider getting the pro version some time in the future. Like others said though, many of the foods users have added are wrong which is why I wish there were more of them that were verified. Still a great app so far though.",4,4
A Google user,2018-11-06T10:21:58,"Good for tracking calories, micros, weights and measurements. It works if you use it properly. The only reason it's not 5 stars is because if you don't log for a day or so, the notifications get rather passive aggressive about the ability to turn them off. That is a huge turn off for me. If I want to turn the notifications off, I will. Edit: the developer's response to my review informed me that I could turn the notifications off. I already knew this; hence why I mentioned it in the last line of my original review. Them telling me *how* to turn off the notifications wasn't necessary. I'm a 30 something. I've grown up with computers, etc.",4,201
Kait Eckermann,2026-04-03T03:19:04,"Thoroughly enjoy this app and I have lost 12kg with it. My biggest peeve isnt with the app itself, but with people adding food to the database. Sodium is generally listed in mg, however the app allows us to add sodium in grams. This means a lot of food in the database is flagged as very high in salt. Easily resolved by changing the scientific notation to match those on nutritional panels. Another interesting feature I'd like to see would be some sort of 'calculate based on remaining calories'.",4,0
Mizorath,2026-03-21T08:34:21,"The app has generally everything I need, especially absolute great food database, but 1 thing really annoys me and lowers the score by 1 star. If i change my own recipe, it changes all logged instances of that recipe. I have to delete the recipe and create it again for that to not happen. Really sucks if i want to just change ingredients a bit. It would also be cool if we could set not portions but total weight for recipes, for things like soup or such. Otherwise, solid app.",4,1
Dequim,2026-03-06T12:30:53,"It's nice but I can't set my goal weight because it's below the app's minimum. My actual weight is already there. I'm not tall and my build/proportions are not normal, please remove these limitations... The barcode reader is nice, but if it can't find a foreign something, it would be nice to search in a manually set country's database for that search. The summary charts are a bit hidden too. +syncing the calories into samsung health would be nice, i heard it can do that. Still, I recommend.",4,2
Res diii,2026-01-24T11:44:51,"In general a good tracking app. But why change things that are good to things that demotivate you. The Meal Tips are just not very helpful. Why try to find just anything negative if the meal is already well balanced. If you try to correct based on the tips. It just finds something else where you can ""improve"" it does not help at all if your meals are already quite healthy. It just makes you feel bad for eating anything remotely ""unhealthy""",4,4
